modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
Claude_Sonnet5,1,0.23529411764705882,0.4,0.29629629629629634,0.23529411764705882,0.4,0.29629629629629634
Claude_Sonnet5,2,0.14035087719298245,0.36363636363636365,0.20253164556962025,0.12280701754385964,0.3181818181818182,0.17721518987341772
Claude_Sonnet5,3,0.14285714285714285,0.3333333333333333,0.2,0.09523809523809523,0.2222222222222222,0.13333333333333333
Claude_Sonnet5,4,0.13333333333333333,0.35294117647058826,0.19354838709677416,0.13333333333333333,0.35294117647058826,0.19354838709677416
Claude_Sonnet5,5,0.12280701754385964,0.3684210526315789,0.18421052631578946,0.08771929824561403,0.2631578947368421,0.13157894736842105
Claude_Sonnet5,6,0.12962962962962962,0.4375,0.19999999999999998,0.07407407407407407,0.25,0.11428571428571428
Claude_Sonnet5,7,0.2857142857142857,0.47058823529411764,0.35555555555555557,0.25,0.4117647058823529,0.3111111111111111
Claude_Sonnet5,8,0.18181818181818182,0.3333333333333333,0.23529411764705885,0.18181818181818182,0.3333333333333333,0.23529411764705885
Claude_Sonnet5,9,0.26666666666666666,0.5454545454545454,0.35820895522388063,0.2222222222222222,0.45454545454545453,0.29850746268656714
Claude_Sonnet5,10,0.18181818181818182,0.4,0.25000000000000006,0.15151515151515152,0.3333333333333333,0.20833333333333331
Claude_Sonnet5,11,0.24074074074074073,0.4482758620689655,0.3132530120481928,0.24074074074074073,0.4482758620689655,0.3132530120481928
Claude_Sonnet5,12,0.22857142857142856,0.42105263157894735,0.2962962962962963,0.22857142857142856,0.42105263157894735,0.2962962962962963
Claude_Sonnet5,13,0.14893617021276595,0.3888888888888889,0.21538461538461537,0.1276595744680851,0.3333333333333333,0.18461538461538457
Claude_Sonnet5,14,0.21739130434782608,0.5555555555555556,0.3125,0.1956521739130435,0.5,0.28125
Claude_Sonnet5,15,0.25,0.5625,0.34615384615384615,0.16666666666666666,0.375,0.23076923076923078
Claude_Sonnet5,16,0.25806451612903225,0.4444444444444444,0.32653061224489793,0.16129032258064516,0.2777777777777778,0.20408163265306123
Claude_Sonnet5,17,0.16326530612244897,0.6153846153846154,0.25806451612903225,0.16326530612244897,0.6153846153846154,0.25806451612903225
