modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
Claude_Sonnet5,1,0.27586206896551724,0.4,0.32653061224489793,0.27586206896551724,0.4,0.32653061224489793
Claude_Sonnet5,2,0.10638297872340426,0.22727272727272727,0.14492753623188404,0.10638297872340426,0.22727272727272727,0.14492753623188404
Claude_Sonnet5,3,0.21212121212121213,0.3888888888888889,0.27450980392156865,0.12121212121212122,0.2222222222222222,0.1568627450980392
Claude_Sonnet5,4,0.15789473684210525,0.35294117647058826,0.21818181818181817,0.15789473684210525,0.35294117647058826,0.21818181818181817
Claude_Sonnet5,5,0.1590909090909091,0.3684210526315789,0.22222222222222218,0.11363636363636363,0.2631578947368421,0.15873015873015872
Claude_Sonnet5,6,0.16216216216216217,0.375,0.22641509433962265,0.10810810810810811,0.25,0.1509433962264151
Claude_Sonnet5,7,0.34615384615384615,0.5294117647058824,0.41860465116279066,0.34615384615384615,0.5294117647058824,0.41860465116279066
Claude_Sonnet5,8,0.4166666666666667,0.5555555555555556,0.4761904761904762,0.3333333333333333,0.4444444444444444,0.380952380952381
Claude_Sonnet5,9,0.37037037037037035,0.45454545454545453,0.40816326530612246,0.3333333333333333,0.4090909090909091,0.36734693877551017
Claude_Sonnet5,10,0.2608695652173913,0.4,0.31578947368421056,0.21739130434782608,0.3333333333333333,0.26315789473684204
Claude_Sonnet5,11,0.40625,0.4482758620689655,0.4262295081967213,0.40625,0.4482758620689655,0.4262295081967213
Claude_Sonnet5,12,0.2727272727272727,0.47368421052631576,0.34615384615384615,0.2727272727272727,0.47368421052631576,0.34615384615384615
Claude_Sonnet5,13,0.1951219512195122,0.4444444444444444,0.27118644067796616,0.1951219512195122,0.4444444444444444,0.27118644067796616
Claude_Sonnet5,14,0.23684210526315788,0.5,0.32142857142857145,0.21052631578947367,0.4444444444444444,0.2857142857142857
Claude_Sonnet5,15,0.36666666666666664,0.6875,0.47826086956521735,0.23333333333333334,0.4375,0.3043478260869565
Claude_Sonnet5,16,0.32142857142857145,0.5,0.391304347826087,0.21428571428571427,0.3333333333333333,0.2608695652173913
Claude_Sonnet5,17,0.2727272727272727,0.6923076923076923,0.391304347826087,0.21212121212121213,0.5384615384615384,0.30434782608695654
Claude_Sonnet5,18,0.45454545454545453,0.5882352941176471,0.5128205128205129,0.4090909090909091,0.5294117647058824,0.46153846153846156
Claude_Sonnet5,19,0.21621621621621623,0.42105263157894735,0.28571428571428575,0.16216216216216217,0.3157894736842105,0.21428571428571427
Claude_Sonnet5,20,0.3,0.8181818181818182,0.43902439024390244,0.2,0.5454545454545454,0.29268292682926833
Claude_Sonnet5,21,0.391304347826087,0.5,0.4390243902439025,0.391304347826087,0.5,0.4390243902439025
Claude_Sonnet5,22,0.21212121212121213,0.4117647058823529,0.27999999999999997,0.21212121212121213,0.4117647058823529,0.27999999999999997
Claude_Sonnet5,23,0.2571428571428571,0.5625,0.3529411764705882,0.2,0.4375,0.27450980392156865
Claude_Sonnet5,24,0.34615384615384615,0.6428571428571429,0.45,0.23076923076923078,0.42857142857142855,0.3
Grok4.0Fast,1,0.38461538461538464,0.5,0.4347826086956522,0.34615384615384615,0.45,0.3913043478260869
Grok4.0Fast,2,0.27586206896551724,0.36363636363636365,0.3137254901960784,0.27586206896551724,0.36363636363636365,0.3137254901960784
Grok4.0Fast,3,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.2608695652173913,0.3333333333333333,0.2926829268292683
Grok4.0Fast,4,0.5,0.47058823529411764,0.48484848484848486,0.5,0.47058823529411764,0.48484848484848486
Grok4.0Fast,5,0.21951219512195122,0.47368421052631576,0.3,0.12195121951219512,0.2631578947368421,0.16666666666666666
Grok4.0Fast,6,0.42857142857142855,0.375,0.39999999999999997,0.35714285714285715,0.3125,0.3333333333333333
Grok4.0Fast,7,0.6666666666666666,0.47058823529411764,0.5517241379310345,0.6666666666666666,0.47058823529411764,0.5517241379310345
Grok4.0Fast,8,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.5384615384615384,0.3888888888888889,0.45161290322580644
Grok4.0Fast,9,0.6428571428571429,0.4090909090909091,0.5000000000000001,0.6428571428571429,0.4090909090909091,0.5000000000000001
Grok4.0Fast,10,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.5833333333333334,0.4666666666666667,0.5185185185185186
Grok4.0Fast,11,0.8333333333333334,0.3448275862068966,0.4878048780487806,0.75,0.3103448275862069,0.4390243902439025
Grok4.0Fast,12,0.46153846153846156,0.3157894736842105,0.37499999999999994,0.38461538461538464,0.2631578947368421,0.3125
Grok4.0Fast,13,0.5,0.3888888888888889,0.43750000000000006,0.5,0.3888888888888889,0.43750000000000006
Grok4.0Fast,14,0.5,0.3333333333333333,0.4,0.4166666666666667,0.2777777777777778,0.33333333333333337
Grok4.0Fast,15,0.6666666666666666,0.5,0.5714285714285715,0.5,0.375,0.42857142857142855
Grok4.0Fast,16,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.46153846153846156,0.3333333333333333,0.3870967741935484
Grok4.0Fast,17,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.6363636363636364,0.5384615384615384,0.5833333333333334
Grok4.0Fast,18,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.7272727272727273,0.47058823529411764,0.5714285714285714
Grok4.0Fast,19,0.7272727272727273,0.42105263157894735,0.5333333333333333,0.6363636363636364,0.3684210526315789,0.4666666666666667
Grok4.0Fast,20,0.32,0.7272727272727273,0.4444444444444444,0.28,0.6363636363636364,0.3888888888888889
Grok4.0Fast,21,0.7272727272727273,0.4444444444444444,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.5517241379310345
Grok4.0Fast,22,0.6363636363636364,0.4117647058823529,0.5,0.45454545454545453,0.29411764705882354,0.35714285714285715
Grok4.0Fast,23,0.5454545454545454,0.375,0.4444444444444444,0.5454545454545454,0.375,0.4444444444444444
Grok4.0Fast,24,0.7272727272727273,0.5714285714285714,0.64,0.7272727272727273,0.5714285714285714,0.64
