modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
respostaGrok4Fast,5,0.5,0.2033898305084746,0.2891566265060241,0.375,0.15254237288135594,0.21686746987951805
respostaGrok4Fast,6,0.6206896551724138,0.46153846153846156,0.5294117647058824,0.4482758620689655,0.3333333333333333,0.38235294117647056
respostaGrok4Fast,7,0.6923076923076923,0.46153846153846156,0.553846153846154,0.5769230769230769,0.38461538461538464,0.46153846153846156
respostaGrok4Fast,8,0.5217391304347826,0.3,0.38095238095238093,0.5217391304347826,0.3,0.38095238095238093
respostaGrok4Fast,9,0.782608695652174,0.45,0.5714285714285714,0.6521739130434783,0.375,0.4761904761904762
respostaGrok4Fast,10,0.7368421052631579,0.4827586206896552,0.5833333333333334,0.6842105263157895,0.4482758620689655,0.5416666666666666
resposta_gpt5.5_mini,1,0.2597402597402597,0.38461538461538464,0.3100775193798449,0.18181818181818182,0.2692307692307692,0.21705426356589147
resposta_gpt5.5_mini,2,0.19318181818181818,0.3953488372093023,0.2595419847328244,0.1590909090909091,0.32558139534883723,0.2137404580152672
resposta_gpt5.5_mini,3,0.21153846153846154,0.275,0.23913043478260868,0.1346153846153846,0.175,0.15217391304347824
resposta_gpt5.5_mini,4,0.32142857142857145,0.391304347826087,0.35294117647058826,0.26785714285714285,0.32608695652173914,0.29411764705882354
resposta_gpt5.5_mini,5,0.25806451612903225,0.4067796610169492,0.31578947368421056,0.11827956989247312,0.1864406779661017,0.14473684210526316
resposta_gpt5.5_mini,6,0.23255813953488372,0.5128205128205128,0.32,0.1511627906976744,0.3333333333333333,0.208
resposta_gpt5.5_mini,7,0.22727272727272727,0.5128205128205128,0.3149606299212598,0.17045454545454544,0.38461538461538464,0.23622047244094488
resposta_gpt5.5_mini,8,0.20238095238095238,0.425,0.27419354838709675,0.19047619047619047,0.4,0.25806451612903225
resposta_gpt5.5_mini,9,0.23255813953488372,0.5,0.31746031746031744,0.1744186046511628,0.375,0.23809523809523814
resposta_gpt5.5_mini,10,0.23880597014925373,0.5517241379310345,0.33333333333333326,0.14925373134328357,0.3448275862068966,0.20833333333333331
