modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
respostasGemini3.1Pro,3,0.19101123595505617,0.425,0.2635658914728682,0.14606741573033707,0.325,0.20155038759689925
respostasGemini3.1Pro,4,0.2835820895522388,0.41304347826086957,0.336283185840708,0.23880597014925373,0.34782608695652173,0.2831858407079646
respostasGemini3.1Pro,5,0.21311475409836064,0.4406779661016949,0.287292817679558,0.1885245901639344,0.3898305084745763,0.2541436464088398
respostasGemini3.1Pro,6,0.22,0.5641025641025641,0.3165467625899281,0.18,0.46153846153846156,0.2589928057553956
respostasGemini3.1Pro,7,0.25555555555555554,0.5897435897435898,0.3565891472868217,0.2,0.46153846153846156,0.27906976744186046
respostasGemini3.1Pro,8,0.20930232558139536,0.45,0.28571428571428575,0.1744186046511628,0.375,0.23809523809523814
respostasGemini3.1Pro,9,0.2558139534883721,0.55,0.34920634920634924,0.19767441860465115,0.425,0.2698412698412698
respostasGemini3.1Pro,10,0.23529411764705882,0.5517241379310345,0.32989690721649484,0.14705882352941177,0.3448275862068966,0.20618556701030927
respostas_gpt5.5_mini,1,0.2597402597402597,0.38461538461538464,0.3100775193798449,0.18181818181818182,0.2692307692307692,0.21705426356589147
respostas_gpt5.5_mini,2,0.19318181818181818,0.3953488372093023,0.2595419847328244,0.1590909090909091,0.32558139534883723,0.2137404580152672
respostas_gpt5.5_mini,3,0.21153846153846154,0.275,0.23913043478260868,0.1346153846153846,0.175,0.15217391304347824
respostas_gpt5.5_mini,4,0.32142857142857145,0.391304347826087,0.35294117647058826,0.26785714285714285,0.32608695652173914,0.29411764705882354
respostas_gpt5.5_mini,5,0.25806451612903225,0.4067796610169492,0.31578947368421056,0.11827956989247312,0.1864406779661017,0.14473684210526316
respostas_gpt5.5_mini,6,0.23255813953488372,0.5128205128205128,0.32,0.1511627906976744,0.3333333333333333,0.208
respostas_gpt5.5_mini,7,0.22727272727272727,0.5128205128205128,0.3149606299212598,0.17045454545454544,0.38461538461538464,0.23622047244094488
respostas_gpt5.5_mini,8,0.20238095238095238,0.425,0.27419354838709675,0.19047619047619047,0.4,0.25806451612903225
respostas_gpt5.5_mini,9,0.23255813953488372,0.5,0.31746031746031744,0.1744186046511628,0.375,0.23809523809523814
respostas_gpt5.5_mini,10,0.23880597014925373,0.5517241379310345,0.33333333333333326,0.14925373134328357,0.3448275862068966,0.20833333333333331
