modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
Qwen3OIE_4B,4,0.2375,0.41304347826086957,0.3015873015873016,0.1875,0.32608695652173914,0.2380952380952381
Qwen3OIE_4B,5,0.19642857142857142,0.3728813559322034,0.2573099415204679,0.16964285714285715,0.3220338983050847,0.22222222222222224
Qwen3OIE_4B,6,0.2,0.5641025641025641,0.2953020134228188,0.17272727272727273,0.48717948717948717,0.2550335570469799
Qwen3OIE_4B,7,0.16521739130434782,0.48717948717948717,0.24675324675324675,0.12173913043478261,0.358974358974359,0.18181818181818182
Qwen3OIE_4B,8,0.17391304347826086,0.5,0.25806451612903225,0.1391304347826087,0.4,0.2064516129032258
Qwen3OIE_4B,9,0.22916666666666666,0.55,0.32352941176470584,0.15625,0.375,0.22058823529411764
Qwen3OIE_4B,10,0.20833333333333334,0.5172413793103449,0.297029702970297,0.1527777777777778,0.3793103448275862,0.21782178217821785
respostaGrok4.0Fast,1,0.1595744680851064,0.28846153846153844,0.20547945205479454,0.1276595744680851,0.23076923076923078,0.1643835616438356
respostaGrok4.0Fast,2,0.175,0.32558139534883723,0.22764227642276424,0.125,0.23255813953488372,0.1626016260162602
respostaGrok4.0Fast,3,0.35,0.525,0.42,0.2,0.3,0.24
respostaGrok4.0Fast,4,0.26229508196721313,0.34782608695652173,0.29906542056074764,0.13114754098360656,0.17391304347826086,0.14953271028037382
respostaGrok4.0Fast,5,0.2692307692307692,0.3559322033898305,0.30656934306569344,0.19230769230769232,0.2542372881355932,0.21897810218978103
respostaGrok4.0Fast,6,0.2878787878787879,0.48717948717948717,0.3619047619047619,0.24242424242424243,0.41025641025641024,0.3047619047619048
respostaGrok4.0Fast,7,0.23863636363636365,0.5384615384615384,0.3307086614173228,0.19318181818181818,0.4358974358974359,0.2677165354330709
respostaGrok4.0Fast,8,0.20930232558139536,0.45,0.28571428571428575,0.1511627906976744,0.325,0.20634920634920634
respostaGrok4.0Fast,9,0.16666666666666666,0.25,0.2,0.06666666666666667,0.1,0.08
respostaGrok4.0Fast,10,0.2692307692307692,0.4827586206896552,0.345679012345679,0.15384615384615385,0.27586206896551724,0.19753086419753088
respostasGemini3.1Pro,1,0.2222222222222222,0.46153846153846156,0.3,0.12037037037037036,0.25,0.1625
respostasGemini3.1Pro,2,0.18181818181818182,0.37209302325581395,0.24427480916030533,0.07954545454545454,0.16279069767441862,0.1068702290076336
respostasGemini3.1Pro,3,0.26865671641791045,0.45,0.3364485981308411,0.1791044776119403,0.3,0.22429906542056072
respostasGemini3.1Pro,4,0.16455696202531644,0.2826086956521739,0.208,0.0379746835443038,0.06521739130434782,0.048
respostasGemini3.1Pro,5,0.21649484536082475,0.3559322033898305,0.2692307692307692,0.13402061855670103,0.22033898305084745,0.16666666666666666
respostasGemini3.1Pro,6,0.1518987341772152,0.3076923076923077,0.2033898305084746,0.11392405063291139,0.23076923076923078,0.15254237288135594
