modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
Claude_Sonnet5,1,0.23636363636363636,0.65,0.3466666666666666,0.2,0.55,0.2933333333333334
Claude_Sonnet5,2,0.17333333333333334,0.5909090909090909,0.26804123711340205,0.13333333333333333,0.45454545454545453,0.20618556701030927
Claude_Sonnet5,3,0.2,0.6111111111111112,0.30136986301369867,0.12727272727272726,0.3888888888888889,0.19178082191780818
Claude_Sonnet5,4,0.125,0.35294117647058826,0.18461538461538463,0.125,0.35294117647058826,0.18461538461538463
Claude_Sonnet5,5,0.13333333333333333,0.42105263157894735,0.20253164556962025,0.1,0.3157894736842105,0.15189873417721522
Claude_Sonnet5,6,0.14035087719298245,0.5,0.2191780821917808,0.08771929824561403,0.3125,0.136986301369863
Claude_Sonnet5,7,0.2631578947368421,0.5882352941176471,0.3636363636363636,0.2631578947368421,0.5882352941176471,0.3636363636363636
Claude_Sonnet5,8,0.2558139534883721,0.6111111111111112,0.36065573770491804,0.20930232558139536,0.5,0.29508196721311475
Claude_Sonnet5,9,0.26666666666666666,0.5454545454545454,0.35820895522388063,0.2222222222222222,0.45454545454545453,0.29850746268656714
Claude_Sonnet5,10,0.18,0.6,0.2769230769230769,0.16,0.5333333333333333,0.24615384615384614
Claude_Sonnet5,11,0.25,0.5172413793103449,0.33707865168539325,0.21666666666666667,0.4482758620689655,0.2921348314606742
Claude_Sonnet5,12,0.23529411764705882,0.631578947368421,0.34285714285714286,0.23529411764705882,0.631578947368421,0.34285714285714286
Claude_Sonnet5,13,0.18867924528301888,0.5555555555555556,0.28169014084507044,0.18867924528301888,0.5555555555555556,0.28169014084507044
Claude_Sonnet5,14,0.13043478260869565,0.3333333333333333,0.18750000000000003,0.10869565217391304,0.2777777777777778,0.15625
Claude_Sonnet5,15,0.2972972972972973,0.6875,0.41509433962264153,0.21621621621621623,0.5,0.3018867924528302
Claude_Sonnet5,16,0.2,0.5555555555555556,0.29411764705882354,0.12,0.3333333333333333,0.1764705882352941
Claude_Sonnet5,17,0.1875,0.6923076923076923,0.29508196721311475,0.14583333333333334,0.5384615384615384,0.22950819672131148
Claude_Sonnet5,18,0.2127659574468085,0.5882352941176471,0.3125,0.2127659574468085,0.5882352941176471,0.3125
Claude_Sonnet5,19,0.17307692307692307,0.47368421052631576,0.2535211267605634,0.15384615384615385,0.42105263157894735,0.22535211267605634
Claude_Sonnet5,20,0.24324324324324326,0.8181818181818182,0.375,0.16216216216216217,0.5454545454545454,0.25
Claude_Sonnet5,21,0.2972972972972973,0.6111111111111112,0.39999999999999997,0.2972972972972973,0.6111111111111112,0.39999999999999997
Claude_Sonnet5,22,0.20833333333333334,0.5882352941176471,0.3076923076923077,0.16666666666666666,0.47058823529411764,0.24615384615384617
Claude_Sonnet5,23,0.14545454545454545,0.5,0.22535211267605632,0.10909090909090909,0.375,0.16901408450704225
Claude_Sonnet5,24,0.25,0.5714285714285714,0.34782608695652173,0.15625,0.35714285714285715,0.21739130434782608
Grok4.0Fast,1,0.2647058823529412,0.45,0.33333333333333337,0.20588235294117646,0.35,0.25925925925925924
Grok4.0Fast,2,0.25,0.4090909090909091,0.31034482758620685,0.1111111111111111,0.18181818181818182,0.13793103448275862
Grok4.0Fast,3,0.391304347826087,0.5,0.4390243902439025,0.13043478260869565,0.16666666666666666,0.14634146341463414
Grok4.0Fast,4,0.30434782608695654,0.4117647058823529,0.35,0.2608695652173913,0.35294117647058826,0.3
Grok4.0Fast,5,0.375,0.3157894736842105,0.34285714285714286,0.1875,0.15789473684210525,0.17142857142857143
Grok4.0Fast,6,0.4166666666666667,0.3125,0.35714285714285715,0.16666666666666666,0.125,0.14285714285714288
Grok4.0Fast,7,0.6363636363636364,0.4117647058823529,0.5,0.6363636363636364,0.4117647058823529,0.5
Grok4.0Fast,8,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.38461538461538464,0.2777777777777778,0.3225806451612903
Grok4.0Fast,9,0.5,0.3181818181818182,0.3888888888888889,0.42857142857142855,0.2727272727272727,0.33333333333333326
Grok4.0Fast,10,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.3333333333333333,0.26666666666666666,0.2962962962962963
Grok4.0Fast,11,0.5,0.20689655172413793,0.2926829268292683,0.4166666666666667,0.1724137931034483,0.2439024390243903
